0,2834.8784182018585,2028.1632224396753
0,2284.8784182018585,2448.1632224396753
1,1527.269288218922,3610.126463511804
2,1620.2211611572432,2682.578958123584
3,3894.676986747713,3192.04442345845
4,1280.2255858541419,1633.3193611499128
5,2290.8394458051243,2777.4749081953514
6,3657.8364671888335,3238.7571904514202
7,1393.7697554886443,2894.8626139028356
8,2981.9718493844885,3762.0558587209935
9,1257.9648918438775,1460.7348769224357
10,3963.150166258371,3215.7044727564
11,3955.394401096659,2421.037414968144
12,3377.120917940481,3775.337269446946
13,3482.0865407572355,2636.6916883696376
14,3109.863664550348,3323.5385653228523
15,2916.0133036217785,1800.7214658494554
16,2652.4616917805315,1105.819152902763
17,2501.816216016532,1255.3827178731012
18,3582.205368997289,1010.6723272344537
19,2042.829603743965,2502.31049028756
20,3747.4362378545084,1468.541009170905
21,3700.106286584164,3034.1678498855485
22,1214.299700785012,2521.4003448667204
23,2378.8025366988495,1728.4269723331397
24,3011.230941312473,2288.710145347242
25,3335.4544028604746,1158.8014427379512
26,1049.3326169777497,3628.168252673124
27,2964.6589139491375,2143.2764739662007
28,1604.9182653866847,1074.8240745469914
29,2893.949343871253,1199.356517590976
30,1090.0641636176802,1871.2285568932498
31,2148.4260835180003,2445.985528105728
32,2266.478409821758,2439.1817049201363
33,3700.01852085778,2794.739791892449
34,1335.9297750328242,3356.7672234420534
35,3855.395273442652,1043.3118479219706
36,1024.1633185759486,2639.389231670043
37,1242.8255149351003,2118.5942512332695
38,3691.3573950109576,2432.537700230859
39,3992.87855022505,3358.099910425416
40,2638.130270171221,3623.4853657147246
41,1320.2417863989717,1693.9592813788536
42,1183.5912478923349,2348.5322322864904
43,1379.8436525522736,3149.246275711103
44,2852.597254890816,1870.7856759669016
45,1960.1941136099308,3056.8712456236867
46,3597.556428399532,2694.2689667545656
47,3201.4479267285374,3510.09268467363
48,2140.5085803122292,2507.197190729292
49,3552.407846058682,1377.2790087099013
50,2464.1801939697243,2468.960566030204
51,1621.4950410601573,1538.7426442729416
52,3792.7640926579606,2628.1016227149394
53,1432.3208327675538,2245.722024827683
54,3767.706525953978,3950.129898091937
55,2370.438612087432,3769.5030802801593
56,1710.617856935638,2910.3150956334903
57,1903.752738182603,1172.1648807403467
58,2189.994569847491,3777.914188308612
59,2872.4374004390065,1572.994724150862
60,2863.9702317602105,1500.1931207284447
61,1930.6314666388917,1361.9885007347725
62,3795.229939558649,3048.69013441656
63,1489.042698342506,2863.4991828819357
64,2759.023908294927,1868.4789145642426
65,2328.0963971997508,3826.0773822082842
66,2187.6666099250747,1788.8787636898078
67,3660.845139685223,2663.8285116743723
68,1380.8058766822528,3110.299216584132
69,1113.4260671133063,3438.5041886434133
70,3554.2559722078836,3617.2581587512996
71,1207.169170802465,1569.2566838996067
72,3062.4697852539525,3282.8879721299822
73,2076.769920501426,2416.0402675461582
74,2698.327965291831,3316.593229809527
75,1301.909161325104,1509.7485985167816
76,3294.889945623463,3364.6919167423953
77,2702.6720259198128,2772.008649306579
78,1499.796436352317,3078.5861466718566
79,2097.2407711345186,3921.3760156220733
80,1163.1638993385325,1589.9216870244566
81,1065.98833524468,3112.071556053212
82,1506.6530354150314,3358.846946652518
83,2335.0321382211923,3592.2123806958043
84,3569.2333355957385,1147.1562358566862
85,1053.0635803867194,3306.4389420492057
86,3799.6639580298365,1225.972196273889
87,2166.109441781663,2223.0513177173125
88,1162.6933258129893,3851.112433178496
89,2025.2246251260503,3067.552388377029
90,2367.11100136593,3413.2615918569263
91,1872.1636507486128,1838.5076645020627
92,1950.252362234932,2602.8067226583266
93,3096.2892238612976,1354.3719945263892
94,1184.3697832222567,2241.7388540549623
95,3351.524935310429,1322.2482382739415
96,3294.2180083128032,1737.3674164479512
97,1739.0230161055374,3640.708228977933
98,1050.4953023012831,2397.391327464824
99,3694.4829694867753,1826.4643050078712
100,1172.063304887951,2461.0452958513233
101,3685.105634743709,2308.745994426957
102,2454.424104000196,1854.7840344569822
103,3507.2461425711517,3812.5953414187434
104,2566.685391404564,3632.6957820013795
105,3995.882473005413,3728.117208031577
106,2307.34813601529,1419.2578074737044
107,2243.0990089091456,1733.4921074064648
108,2397.304291347855,3452.429160517323
